tid,outcome
70f16e86-2809-460f-ab1f-ccb0fe5499ed,0
782487d1-540b-4554-85cc-ace0a2b42438,0
c4cb317e-0a81-4b5f-8f89-9a07faf54a23,0
ffcdce91-1a2f-4cb3-ae38-948e10b8b640,0
5e22f845-93e1-4fb1-8e3e-3f72d16dc79d,0
0a2ea75c-2612-4087-bfc6-b4355a18025d,0
72d2faed-e5f0-4398-bd9d-d6298c2df221,0
b6661386-4461-4fb8-b47c-d7891cbaaad8,0
41df56e1-605b-47f4-b554-ccf47ddedddc,0
25d3da46-f220-4e21-b8ec-6809a5ad4df3,0
ef758c01-31d3-49d5-aada-ca1dfe8f8e8b,0
f6ecb05f-594e-4b2f-83cb-e626b67fad5a,0
04f642a1-29a0-456e-b8f0-be1a0a149f99,0
5a7522e0-b5b0-405a-811f-9ac50b6c623e,0
06330446-992d-43df-9b26-4dcf02471a1a,0
066878f7-9074-4fb7-959c-1d2382a15942,0
ad0d6416-2010-4654-98ed-5f606275f366,0
eaa9d9ee-2ea8-4965-b8d9-959ee32ab22e,0
62b8d0fa-165e-49b5-80d1-3479c5aa140a,0
d1ea5574-f5eb-4998-bdf1-d73363c794c4,0
a90d7cce-46eb-44ed-bf67-aa7e5694ba21,0
914cc61e-845b-4bec-b8d8-bc2b53dd3f76,0
15996783-3013-4d28-a6da-6138a8d4a17e,0
f9082d36-65f7-45da-a9cd-493f7edb5b26,0
932ee701-0875-4f28-a261-0946943eb6b2,0
f4f970c5-aabe-4dc7-98e0-e078caf51f5e,0
fa354dca-e1c3-41a4-b601-44bd076f5665,0
2f2f0b7a-0771-44dc-9f51-8d504fffcb27,0
add344aa-0bf7-46a9-bdc7-3c8a4e9d5985,0
3d9a45fe-78ce-4f67-a4d2-3a0cc150a943,0
aa5f62e0-986d-40b5-a527-1cb2e3308775,0
151f3bbd-2529-470c-887c-f3aa6a466b66,0
7993e56c-3adf-4760-a8f2-3f6be56a0bdb,0
46f66e48-430c-4e3a-8704-b7608deec7e7,0
c9061350-63b9-42c3-b614-a0b7647747b0,0
cea8c4fc-dd17-40b4-baa6-9d118ebf2682,0
f149d2d4-e517-4f44-a11e-c61c52ee89b2,0
66d88e22-845d-40e3-9551-2e177efde074,0
aa37bfee-7f11-49a3-be6e-b7a1809aaffb,0
f60a826a-4e7a-4493-9982-5c00c28e6180,0
55050bac-641b-4f9b-b82b-56c0f2bbcab1,0
44f844ec-bf8d-40d9-8225-c2ca46a840ec,0
21b7fc64-1aa3-47e5-acf1-59ed14ca34e5,0
da920c40-c8d5-4371-944d-7a49db2bccef,0
a5ee5f38-01bd-4a13-b49c-49283c2367f5,0
b492d3fe-9e5f-460c-b323-2da92e7cf6c9,0
0b38eeff-1c27-45fe-8c94-0298a3585d7f,0
6c77c3fb-259b-4960-917a-f8a9b9a6b4b9,0
6cbec02a-eff0-47db-b7bc-cb4fc1acdee7,0
e114fe01-8d8f-4aa7-ba61-3023039978b0,0
538d6fa6-2eca-492b-85b5-8d5a9ef08205,0
6eb2110f-dc7a-4b4a-9d79-8e77419db8e2,0
8c49dde5-b8e3-4c52-8f1f-0149c0cb4ba1,0
48aa6d52-f151-4e9c-b846-dad94e02c990,0
186c4486-2d90-4e54-9b36-d5ec9bfd424b,0
113f1f9f-9d7b-42f5-9979-1fe256421837,0
87deb79d-4aef-4ac4-b2d7-b87d2751face,0
cb6c9f61-c14e-49cb-8137-95630f2da521,0
d161b50f-d402-47dd-b9d9-3f247c6e0890,0
e6459cd3-1d56-44d6-b189-ea7d5cfff4e7,0
350bb281-bafa-499b-8d55-2bd60813c769,0
24b3f0d5-9d97-4375-a8f1-dc16059182af,0
88a57588-b3c3-4565-99f4-de4b2d0eb263,0
4cecbbec-ab26-4940-929d-8f0bf1baed12,0
b1508d55-a44b-4bec-a972-3e18919f6db2,0
422eaf93-7454-4c6a-8248-e823c1ac64b7,0
a76e9f12-fd20-4ddd-bcca-df27b91eccf6,0
d89f4603-196f-4b72-b162-a2c26db6dc41,0
8c654994-6b1e-459a-9d2d-7c62dfc8f7a9,0
00f6664d-6fc7-45aa-b53e-383fc3a1ee9d,0
e6a5325d-552d-4a99-913e-8d5852c3823a,0
a3726893-ee7d-4581-bcf0-7d1c82efc857,0
16ef6c04-c7c3-4651-97cd-520cd8e11756,0
b72f2321-90bb-4431-8ef1-f855a5f81048,0
7e009c66-c561-4102-8d0e-14ba9896da2b,0
ce5a3836-1acb-4728-8df5-cbea0fd30a56,0
18b2d314-55ea-407d-b4e1-9e7f64bdca59,0
ccce5b64-ace3-4906-8c31-84c7e1f33aea,0
aa342905-9b4c-49a5-90a7-b1548eb604cd,0
fe00a3e0-1cc4-4f4d-b7c5-87afc19f52cc,0
b0da99e0-74eb-4148-a839-274197bb1455,0
21c190bd-a9f2-4bce-9e81-c00e9cdcb5b4,0
d6a19743-f798-4107-8814-ad1bddc66eee,0
c3e5d4e2-5ea3-4c2e-a583-fc896762e1fa,0
0aea80c2-41be-4e07-abc4-a9ffb1ded539,0
a2cf1876-95a9-4725-bdcf-fbe9988f363d,0
b4368d36-ecd5-4063-a4fd-4350ee0c7a8b,0
c95ed52a-0da7-4ca2-be01-7468ffcee6d4,0
2f61a08a-a34b-410f-a752-2442b2f5e889,0
f2beac5b-7ac9-4e5c-aeb7-4be9dacfc3f8,0
0e27ca52-9ccf-4048-91a8-38ec5b804b3b,0
3e52b6a8-5217-44a4-9a86-b0250ffe90a0,0
15839abe-109a-4d76-8620-531bd45cffc6,0
29e09160-2aa3-42ea-b0a4-a72f2052b658,0
56cc9763-828c-4946-a4e8-23a1723a8b3d,0
ce5fb0ae-9281-4f07-aa66-c0d7d1edbf1e,0
ed666cf8-a299-444a-a919-0896b1fef923,0
14eb3b8f-6e73-4742-81f9-25527688bce1,0
2e1a135b-62c8-4058-8b50-6ab9d7d7086d,0
741be5dc-ef50-4dcc-9d7b-ab3f444933ed,0
6699b280-5412-4691-bcc0-d35b8cdf62b2,0
e362bf81-a3f6-44f3-bc3b-ce3168754a4b,0
87047371-f7f5-46e2-8731-cfdfc320a5e9,0
d550c6c6-a65d-40bd-b4e6-af15a3ff34c3,0
7317bf1f-80fd-4237-8fc8-c748966cf36a,0
9f189a9a-4b36-4030-9829-fe3562f359e9,0
1ffdde60-ed92-4e2f-ba79-28525489dd7c,0
9305085f-0fe4-4e1c-b669-bd6a7d42c6b3,0
102b852b-edde-4b99-bf2c-fdf3fd257729,0
93fc5aa9-582f-4bd3-af02-0fdd734cfdda,0
89e92639-1d77-467b-8b1b-2758a17dc8d7,0
d182ab6c-366f-40c3-b417-0b4a92c9e63a,0
d09b1ee0-81af-419e-8c65-d70d4081cb40,0
751573aa-cd9b-4c1a-a7a6-727b96d87945,0
78abed8e-b3e5-4178-a3ff-fddf0517b7fe,0
4a04eda0-519f-4f5e-8056-a15eeadf7798,0
1864b094-33cc-4e17-8752-b4513e538989,0
b343fb92-350c-43e1-9993-63db905ad8ee,0
7de14431-f587-4a8e-a552-baf944b94097,0
d7a2a335-3b35-4079-8da1-0c4b5cc07027,0
bbcb972f-9aa1-445f-a93b-b58d8ac62e1c,0
5dc0de44-a5f8-4d04-a919-d4e964da3b19,0
43f8f55e-e168-4250-a3a3-2ac90711731c,0
b78b625c-9e20-4e75-9c66-7634a157c071,0
6c66e4da-bfc4-4df1-9912-e1c8f7d79c4b,0
97ff84e5-27fd-49a4-9bb0-429d6d9c0550,0
877f6153-2ad1-40b9-afe4-0c68217b32f8,0
0c8dc2fc-47fb-4b96-a050-55d9c06e2fed,0
75b2be46-618e-4b8f-b84e-4dfe58d76346,0
dbd04b06-7e51-4a6f-a0cc-e89b3858a6b9,0
a699fbac-a60c-4a76-8e17-fdbd65308ddf,0
151c2c81-b153-414c-8dba-a2c85175fcad,0
a9830ec8-e192-4f3a-b48a-0285346bdeba,0
f8a6f55d-2cdb-43d0-aa2a-1277d77a29a1,0
071a1a80-f809-4270-9735-1086c58fced4,0
f7b2f4a7-1c0c-421b-9f69-0e790efe7128,0
48caae58-04ff-4dab-9c32-df2081203e7b,0
5bd7f22c-a7ae-4bae-a2ce-9356161b04eb,0
643a0ede-fa17-44d0-b934-08f8004425aa,0
4fcbbbd2-1b12-4ec8-aaba-1e99ae5c5817,0
a124bd5d-bd6f-4e20-b8c5-003b45ac0b78,0
f175d945-fc39-4739-af4e-044a833f7946,0
6c0af29f-a39d-4079-86c9-c00a6379ec0c,0
e1280591-dbf0-47f3-b1a3-dea42aca8006,0
7ad52b1c-331b-4645-beca-0b1e1cf18f5f,0
b22e23ba-2d5d-4362-ba6e-93801a6d8db3,0
8c633056-191f-4246-a0b4-b72cebd7e2c6,0
efdc98b0-ceba-4ab6-969a-cfffc476a6f4,0
1ddb0fb3-df20-4292-a2b0-f2c8f1a5ead7,0
27d51c5d-a4b7-47cd-8997-a26cc26070d8,0
602f0094-757f-47c8-83c8-4c2ec24a0c4c,0
b1760460-1735-4ee6-ba73-df02ce103cc9,0
76ae7768-40f8-45a0-8e77-c7d805ae414f,0
d973974e-10d4-4d70-b438-3bdda929f6fe,0
6379be12-2ca9-4e26-badf-33d7b0a68ced,0
1fed00b1-7273-472b-a716-a60cbe162d3f,0
a6e62a93-b5f8-4903-bcaa-e763fa41d18e,0
c7e46eb6-bd41-4eab-8723-216f8458ccd8,0
c6700536-9301-4ead-b16d-76ca23f177f0,0
62d0cedc-5aec-434e-a426-c1015b9211c1,0
c78c0e60-b577-43c4-9943-602c924dd6a4,0
32345ddd-c8fa-4a68-a123-c77d1d911ca3,0
27cf9378-db0d-4fd2-80aa-3e85429f60d1,0
99dcda63-0f4b-4323-8dac-b0a1710eb742,0
4b63e194-fc44-495c-8a10-9a15e4d3c4d7,0
a6ea6770-ad1b-4fb6-b454-752917e3638e,0
fa51ff4a-9521-4401-b86d-6e6f04ec372d,0
6eba0491-c6e3-4c91-951e-36fae6b382c9,0
c0c11fd4-723f-4755-939a-0cb9c8a5efcb,0
e0841e5d-f102-413d-b34d-06584ad8481d,0
939203b5-4291-4cf5-8fd3-4f6a7d5e2494,0
da1fa22d-ef30-4dc2-9858-4bac50a70296,0
00e2cb66-829c-4c99-a2af-9c262fd9b5b2,0
eadaacb1-9282-43d4-afe4-5a267081e258,0
c02cdd1e-c52c-49f5-850a-7c8210c139fe,0
38f09b7d-2439-449f-a1f2-186ac26815af,0
c4582491-1035-48b8-8af1-f1d643a08f0d,0
b8754952-ef4e-4d10-b26a-1eae7a03e73b,0
562abc33-baa7-44a5-9ffc-beabc2890a7f,0
bce46c4a-ea4d-4565-bd13-2a159233981b,0
53ecd2b9-a872-4fa6-b228-4ddaab7e3971,0
c14d79e6-ac9f-4f8e-bcc3-13cbd9bc352b,0
07d59aea-4497-45fb-8373-09fb7b64edee,0
6c9431f6-ec8a-4282-87cb-14aa1344927d,0
f931284f-dcc4-4e7f-b09a-e04d4bd324d0,0
a5754c7f-a1f1-4581-a4bb-3f9a379636ca,0
aafb61dd-bf3a-4330-9ea8-799fe4361bf5,0
13c65654-d094-441c-a879-00296515233a,0
a3f9ea67-cbea-45c7-a83a-a2ac4fcfc356,0
9a64aa91-41af-497c-ae96-6e5f67dd0f68,0
7fa885d1-d1b2-45fd-b95c-83369edc3116,0
9b144ea9-eee7-4b31-bba8-b20d60619530,0
68ae0c00-7a8a-4fd0-ad19-4d1118c2cfed,0
9f63b2f2-b277-4a3c-b782-acb2af2c886e,0
555ae329-0b10-4f01-9c68-3b50d65c8809,0
02fbfa10-a4bb-4fb0-be15-28fc70495d86,0
f5a247b5-08dd-478a-a7f4-c4ad11e02380,0
3fc5966a-2ed6-4c8d-8f46-1e7308f4658c,0
ab216555-c135-43ee-a6e7-71d4ba8a1e9c,0
ee6609c0-282d-4d45-a001-beb5dbc30b58,0
fb053bed-7e45-4290-b603-a42445919bb0,0
89d4a6d1-df61-4c6f-aef1-f0cdc1a53697,0
ce5b703b-0bae-4d34-8809-f990c8ea4b54,0
3d057cef-a348-4b40-aaf1-b345403acf40,0
06331d11-1c03-4995-a918-42ece72528a8,0
d11b3eb4-64dc-4cd4-a4c1-dfb045815470,0
63c57680-2fc7-4aa4-98ae-400b160800c6,0
9a10c0b6-3b5d-4763-8d76-deca4fe2ad0d,0
04b08196-1691-48ea-8b33-0b4e0edf8d55,0
ace35cc8-e8e7-48c7-acef-ccdf5805135c,0
8490b450-b19b-4fca-80a4-a3a199eee144,0
8693561c-5226-4b57-9e4b-911aecc1d6e2,0
264d8aa4-ab07-4a3b-8f51-d1c2f7e419c5,0
bfb1de14-3cb2-44e9-a4c2-ebd3b4af83c0,0
c84b6acc-9795-44b1-81ea-3ad467b3cf57,0
9f35fb9b-8f9d-4405-b656-8bad8768ec5c,0
05b02752-d8af-4916-8ade-49aea4956837,0
51c34ce3-6c9a-4a8b-8871-6c5d3132d88f,0
952b628b-7f31-4136-bc1e-860277de1f3f,0
139f5b44-b30e-4e31-a75a-3e502696b4bf,0
b6283d15-eb6b-43c1-b6b1-851eec507d07,0
232ead48-cc37-4405-9b9d-d1869a5e8e1f,0
d71a9e95-42de-442c-8c3a-dc791b44faab,0
717ce4fc-4d23-4411-864d-334975e48486,0
afd7122a-982c-4405-bdf4-a1a6bb05fd97,0
6adb4d0d-78f9-4fc0-8a11-002b6aec21ae,0
bcc9182f-a610-4c5b-a2cd-3acef184e842,0
0e7fe5d3-66e5-4682-a6ef-cf66ebfcc608,0
84008c16-e4ee-4496-ac27-4178a50ff01c,0
c57e37bd-1cb8-4f3c-9110-36d798ead9c3,0
f12fed9d-7f5d-4eff-aa6b-90383a03879e,0
fa1040b1-18d6-43df-b970-b38078d8b3bd,0
e2977712-cf2d-4a85-ac28-90b7f31c8c74,0
6531bc48-b130-4bad-b7cb-45d42ceff285,0
153068e6-dbf9-4315-9347-c167e8ce2a11,0
42b58aaf-163e-45f6-9e72-72fc9f416c7c,0
e60fb920-fbf0-43c1-9fee-c889b83a8336,0
41e85ad1-32ad-4928-bc08-b5c7b76f533c,0
bf1c492a-19ef-4fb9-bd54-a4f435658351,0
8bdc412a-2639-4762-81c1-ec3a40aa6ac7,0
9a315483-78aa-4664-823e-a436ce49229e,0
3f536b90-1a92-4a77-b6d4-387c9a4e3318,0
170ed0d4-3072-4bc7-91d8-e1bc07c13b9d,0
13d337f0-40cf-421a-8544-90d06f8acc5c,0
1ccbcba1-513f-42f3-8ccc-e39e8a1922ed,0
e81ba206-743f-4add-bb55-aa09de5511b1,0
160069ee-8843-4055-9bd9-70d9b2c922ee,0
c1c66d9e-6b29-4784-a33a-404814a98bfe,0
c37acce0-7332-4273-851c-afbd5a595263,0
801d276b-5d15-4c06-9be0-3fbba2f6a044,0
f924ad2e-7f8e-44c6-bb0e-8537c507d969,0
fb04e39b-5a7e-4911-98c1-027f3bf34141,0
7e26eb16-de42-47e2-b573-99522e9585f2,0
1f84946f-e806-4c6e-bafc-34d6dcc0f404,0
83ce8749-b1a5-43e6-89c5-8dbd7a381487,0
b88ae0e1-aeec-4ed8-b2e0-dc23474aae8b,0
f6276805-4f5c-4436-be66-17990ca49524,0
c3065fe6-c8a8-434f-85b5-e61a90437dc9,0
56a656d2-aef9-417f-8c5c-2d855de066e1,0
38726258-2e85-4a83-84a2-3f5ab8469bf7,0
4eedef03-3317-480b-91b8-006853c7fe67,0
1c0290bd-b371-40c8-a4b1-a54c7e7f34cb,0
7335990f-db4e-4290-b596-f2ecb0d31a88,0
b95593f8-da46-475d-9717-9e1d412d9f31,0
50af8064-05af-4040-808a-9498b91ab0d9,0
832cce26-ba68-4e27-841c-32620cbdb839,1
3319825d-ea6c-4781-a336-f22bb82c3d22,0
e785367f-cfd7-429c-b3bd-78de520fccae,0
05930426-24c4-4131-99ac-09c8a3e0611e,0
04243d62-de3a-4bb3-a086-9c8bd2bd0098,0
b9a3d714-25b8-429d-b4e7-3a3d6e821ee0,0
f4227d2e-af9e-4200-ae5a-82cf1a31bf52,0
4371df82-a115-4d90-b859-6aa5c245acca,0
e43296d9-c42c-4c54-9ae9-3d9eccac4786,0
5608207f-06e7-4abc-a3cf-02f34760cf25,0
b1fd0a08-0c47-4424-9b62-9bc19807ae71,0
3c492991-1143-462d-a60b-a17b37ab83ad,0
c2f9cb5b-70bb-47b2-9738-7d82aade9ea0,0
e12545ca-8a6d-4320-b1c4-757a396360c4,0
ca8a4e16-10cd-4a86-b74f-d99d38bd789b,0
cc677aa4-de54-4052-859f-e4a7d1505f13,0
1042ade3-840a-411f-8fbf-dd6158b13e21,0
1e187e9f-7023-45f3-af81-fecef27c7996,0
bb42390d-1324-4039-bc1f-09a3421b2a35,0
b7d9d33e-d378-48aa-b38c-27c3ff6649ef,0
6e38e453-6fd1-44f2-92d1-047503ba1227,0
9c74646b-e08f-4bd1-821b-e513f02f16ce,0
236d247c-8612-40d9-90d5-18be6c914e2b,0
3b28eb2c-5ed7-4243-b3f0-eb2192c5dfce,0
b9ed9603-1442-4acf-a6ba-ff186892adf3,0
9b5b99ad-f94c-43ac-9081-70b6a1c42064,0
efc6b79c-d9ab-4836-94d9-1f20db580a1f,0
5e1b92e4-5b33-42dc-afc2-991bc0485851,0
e81127a3-69e1-420e-8cb2-a9ca8e2efd47,0
afa2a1b6-ab9a-4d5f-9f1d-fd8e6dbfa874,0
9512a37b-7fc2-483a-8d21-3a172cd52a87,0
586251cf-c710-4680-9a76-233b7b6cc74e,0
8614f5c7-1649-44d3-abe4-54a893f52e58,0
659cffbc-0695-4cff-8be8-c9099c93a901,0
5c2c8288-ffaf-4bac-a6d4-918a06248303,0
7c5cd316-2fda-4b1a-89b9-9ec213fdb60c,0
a29a7795-d1ba-413a-9132-2a10c3d003eb,0
7ec78146-aaed-4f30-be68-1b0923e8f477,0
693e6fd1-25af-476a-9aaa-1b6bf2c7daac,0
82bfd925-75f1-40ff-945c-91630ceae021,0
df09a0d8-e391-47c4-975e-cb2e19e10f1c,0
b16bbf51-d6f8-4d63-9e30-85b5d37846cc,0
8c3b30e0-fca2-4fb0-b88d-7f68888efc3c,0
4abb4954-17cf-4d2c-b56f-950fde71b4ef,0
2ee506a1-a8fa-4ad9-b773-0e52dd1da71e,0
dccb1bbc-5540-4172-9ec7-7ff86a3e4ef4,0
3907efed-6c5a-41dd-a96c-913b3e566e2f,0
39ae716e-b239-45ac-a730-38996186e25c,0
11e4549f-ca80-4616-8d61-8b10252ad5c5,0
752be8e4-8715-45f9-8b56-aabf7c0ddae6,0
93a7e418-b02b-48bc-a3a9-d28950555fb9,0
8484732d-3b79-491a-bf46-2d609afcfb0b,0
499d1617-8ead-4e0a-8060-81a9f0173f0d,0
593972c2-fdc6-4e13-962b-9109e5b910cf,0
b6aaa692-7cce-40a0-99e8-86aae7942bed,0
8c56c0ed-6993-4af1-8159-bb228d17964d,0
a58365d1-7727-4c83-8cf2-3e1b2543e39c,0
37ddf3b7-6a2a-4a80-bb1e-895e40f1bf31,0
643e1a9b-4211-4ae2-b1c5-ed55332e7ade,0
87a392bf-07c7-491c-a1eb-90b9c8b4a91c,0
97eba65a-74e9-448d-85ad-c0e70a775697,0
3100d3db-e50d-40e0-bac0-b6a4218e425b,0
4b8cf09b-85a8-4183-be6f-a5ce3fe77c49,0
ca791105-52d7-4727-8d13-87623adc8c85,0
68c79a8d-fa9d-48f7-b389-ef7857567f2b,0
0ee86a5f-049b-435a-9e18-af63f62c3ca3,0
f63fb0a8-9794-4f4a-8970-fd4f3ded5a00,0
ed21642f-261c-48fa-bd56-c6a45823ba08,0
9740c155-24f8-4cb0-a243-de38b1311638,0
850d4f39-9bc2-40e7-bc89-11b988b863bb,0
4675ed13-c46a-452b-8b6c-572c71bc3ede,0
eccac225-edb3-408c-a192-185fbe660674,0
776338d0-d595-47af-ab0e-3b1cbab89a32,0
a66aaa82-e9ea-408f-a26a-83a6825f707a,0
8387f4e3-2a4f-4545-810e-33e64a09ca7a,0
2d26054c-42fd-4ba4-987b-677e42e60f28,0
2b01e911-1b7d-4138-a53f-98d4e3dd434f,0
a67aa8a3-f4a5-491a-803d-6587823c79b9,0
00da2faa-75f3-4907-8baf-299de471245a,0
ea4923ae-7a3c-4161-a263-463c3ecb7929,0
0692d1dd-393e-4a22-b88c-f407e5420b14,0
84fbed6d-b900-4c15-8e09-a140f9ee543e,0
4bf9b52c-2f96-49ec-8234-5c4da8ac2e26,0
ecc81091-89a0-4bcb-baef-e2d6e9b885a5,0
bdc95118-fa0c-4a39-874b-7419fad2d7ea,0
af8eca0f-2849-47c2-a512-f59b1eb74aaf,0
8421c364-2cc4-43c4-a249-7acb652f682a,0
75379408-e00f-4ef4-9445-7f15375f2a70,0
9419715a-e942-4b65-9346-bb59018116c5,0
79b3ae0c-43c0-4e90-97b7-21d1bd1372e9,0
61b66123-72bb-4e7b-ab96-daf197154ea1,0
ef752c09-e2fc-4150-922b-9c7118d8e4f6,0
5375a4e1-3105-4a98-a9da-eda607b2b264,0
e1c48ea5-6c6e-4744-be1b-51f89ca599e7,0
99f3afd1-da16-4598-8e8f-1c1b056033f8,0
796647f2-adcd-4968-998e-277c51f832a4,0
f4de43f2-d9b7-434b-aa40-52d6fccce01a,0
540f753c-714a-4d25-b4d8-8ddb72a1aedf,0
286d3ea5-141e-459c-b60c-63649ebe7fb8,0
6df8b671-1c2b-4b8e-855a-795d3c1c4ccf,0
22314057-1c97-4f78-9d8e-95bec814b6cb,0
7873442d-fdee-4e2b-bf64-eb51164b8e86,0
3127cb14-8a71-43ea-83e7-eeda6536e846,0
f4c2faf4-6202-4c42-a714-2e75b4f3adaa,0
01a56677-046f-4a36-ad48-502b98d3fdbb,0
bef1b874-9243-4bfd-9cf6-d71547c27a80,0
3ef2ccc4-1c55-4759-9695-3822d137f1c8,1
656f847b-6367-4adb-81bc-6cac0693b49c,0
f95f15cb-3c62-45aa-8bb7-55f1bf4abe98,0
be24af8a-2658-4fe9-9a35-0cc2f223e120,0
777fdc66-7073-40eb-ba9c-e92d90045249,0
0c50ad7c-8054-4d0d-97bb-47c3ba9531af,0
d2adfcd9-82e0-4bb5-a754-5bda3bcaa867,0
654867df-f6c3-42f4-93cd-4dafc80236f4,0
8db73853-ff2e-4b53-b260-46242dce0cd1,0
901fc13d-7d4f-4ff3-881f-4f99f4051367,0
9727bbf4-b7f2-4723-9ba5-6688c7290227,0
21139e76-bbf2-4b9b-bef1-54d854cec3bd,0
b866d729-85c3-4c2e-b4ca-903e46b383c9,0
e3d78ef2-5f49-40ac-9ead-73beeb1bc723,0
20ecac70-fa4a-410f-b9ef-1606d48c6a60,0
57abfe76-aa3e-4726-a116-5720aa1fe915,0
24d44c86-a378-4a98-bfbb-0e23ae05509a,0
2a926431-a869-43df-b562-7bfcb7c116f1,0
3c494f3c-c173-4da7-a0eb-7c6324167674,0
1527fc0f-137f-443a-b4f4-33a2a14decfb,0
6d0fe64d-9b85-4261-8905-d2b7cda3e8aa,0
87e64ead-49f6-4b8d-abd4-ac0123594242,0
37df74bf-6fbf-4d96-836f-62250ac18df9,0
13cd384e-7a90-4b84-92ed-37366d912f51,0
822715ab-2493-4016-9bdf-0f3a2265a5f8,0
935a0c74-f90e-4852-b1bb-46cf6907fb90,0
ac201d1e-87fa-49f1-8708-483d6f404aa1,0
9779f8c7-8683-469a-ad5f-6d8fb231e759,0
2b10db3d-c8f1-4e5d-b670-634c8dfdcda1,0
3f6fbf9d-81f3-4f97-96cf-6a86c5b1895d,0
88a36404-c0c6-41cc-a115-16541a7394f3,0
ba712525-99f3-4fbd-8580-8ea5ffd4081a,0
ab67bfdc-3a01-427f-8b87-bdd0a1563604,0
4dfbafcc-b186-4624-876b-efb7e2e5ac82,0
11b0b42e-1c00-42a2-b2ea-fce8f6a80fd5,0
8eb28591-48cf-4a97-b6b5-d60a27c845fe,0
f2ed5dd1-f488-4c0a-87ff-193d3d97668f,0
a6a22462-1af7-4856-9f06-8bf8ba6804f2,0
e9533c2c-591d-460f-bcf0-e8323f62303a,0
d67879e0-04c0-4be1-bd68-d2221e588fd6,0
857e31de-612a-4a19-bbf7-bc9b9fcafc50,0
0417d609-da6b-4351-b1e5-e3c8d60b9e6d,0
e3276e64-7ab4-4cf6-becd-2f0e35750dbc,0
f89d6f09-4747-4ded-ac37-a99fd1e226ab,0
be5f022f-accd-4c56-8c1e-2a2f3cd89b85,0
022930dd-df5d-4902-941a-c8bcf428e05d,0
c59646fc-6f0f-447e-9b23-85a166af9c7a,0
69fd0873-9ea4-4af9-9187-9ffb3600c573,0
8cba7c59-f007-48cb-a977-8d72052a0cd6,0
9088e1ae-06c3-4875-ae42-98607ced3928,0
17975096-88d6-48ab-b41c-66c864bc2554,0
ff87a106-5f13-4c8a-b7ce-dffb56c14ecd,0
7c81a7ec-bd1c-4d99-98c4-3c6ad46b2289,0
dee9ec12-8fcf-4b04-8a08-15fdc326141e,0
ade0565c-337d-49b5-a349-3035dd56f50f,0
e31324ac-5f18-41ac-81f8-08e1207d58fd,0
07af2371-abf8-4d88-abd2-d4789f7bf421,0
9799e631-447a-44bd-9259-1fbeaf2276d9,0
9488ee86-e95c-45ba-a045-a71e5a1ee4b0,0
d3eab331-175e-4083-87ff-76842e5f8956,0
f562e80e-01e6-42b2-917b-a7e64376540a,0
ef2f884c-b800-4f1d-885e-8c67253aab25,0
0c6398b6-f3d7-4e83-b461-69c3dfc3a58c,0
4567030f-58af-4a30-9d66-500278c8d8ca,0
e48d0b3d-a32e-44a9-9e02-87cf530ad187,0
43ef279f-af07-4f64-98aa-3a09188178f6,0
8c6adaf3-569c-4371-beff-5d4981ff9e84,0
2a7c3fe9-680f-448a-9ba4-a0ecb07f3d70,0
be17bef7-3c25-490e-96c1-7dcc5f56855a,0
06e4c07a-1462-4253-993d-21a3b8c81c68,0
fec47127-2182-46e6-999d-5a18131f9797,0
90ebbf96-b1d9-4cb2-b60e-830999a9cb69,0
2483ad66-1925-4382-ab1a-be7452f6aed6,0
bf626668-4f32-4701-85fb-7e38912c01e1,0
4e71e22f-8763-41b5-8f85-98b6d3bdd5ae,0
7e3d3d55-61dd-4a55-8908-936a024454b7,0
a6dcbee3-d90e-406f-aec8-e547b0651599,0
6dfbf31b-73cd-4e95-aa26-e3b7db4b383c,0
025d380a-76f7-45ff-a8b4-76a3bae9f1f8,0
09ac52aa-c770-4ecd-838f-31d87ac96838,0
1d9c98ad-aaf8-40c9-91e2-483e7c0476dd,0
d1a62f2d-74f9-4828-a91e-c6601ab62566,0
d6e3b7dd-077b-48da-b12d-fcbbfb113a23,0
9f9e10bb-2dcc-49bc-9aff-d84027d8870e,0
02c1c8ec-e1ea-449b-b8e4-3397783fb5d4,0
d9eb1050-31d3-4c01-925f-b01d52e64a69,0
29a0238c-a92f-4f8b-9625-d09022a78d7a,0
2f169916-46ce-4d0e-8285-5329836e8df7,0
5f848405-bda4-4dfc-b49c-5f1222540f02,0
dcb53077-58ae-46f1-8fa2-c8daf3f3ede5,0
4135d6c0-b3cc-4f91-af76-b1871303afd5,0
7ccc13df-560f-44c5-9561-22f0be0a2094,0
63b1b4a6-2487-40f3-b7f9-2b630b09e288,0
1e086071-0199-422c-8c64-29c0dad7c523,0
20377688-346d-496f-ae11-15fd549ffbe3,0
514ec757-068a-4a11-94f3-3137b724bc85,0
6f52903a-0c39-41d5-90ed-8ed5fcd64730,0
3864a541-0d47-4135-a7cd-c79b463088f2,0
4a1ab4ba-b4fc-4133-ac55-1d003b6300f2,0
205d2dc2-815a-489a-9bdf-33a586a4015a,0
bdcf212a-dc28-47f7-b56d-b938338f3a4f,0
25987538-9047-4576-b8f9-57939a7647d2,0
83da05eb-c054-48e7-8d75-690b9f249ea6,0
4a7029ea-685a-4071-9b3c-8c0bb34eda0c,0
9b41a34f-52ea-4d3c-a71f-33bcd5eadac4,0
